,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
TF,-0.03042129491381441,-0.01702046700926968,-0.020131574708988454,-0.014391369671373605,-0.004020648179263899,0.031389539264489126,-0.0230690658551719,0.0056721190093875565,-0.0017149132507879444,0.006974320134487834,-0.014745824629396687,-0.03615145938493179,0.026784345857120574,0.00937692613186513,-0.015595034952318784,-0.028313245576404265,-0.041265989409231194,0.006969868509888743,0.0028341152655354035,-0.023369460311077516
TFF3,0.003045795588587088,-0.014239967839786944,-0.005331401702770199,-0.022855042798528014,-0.011974169225260062,0.025116318999339617,-0.10896193273992985,0.06886876138006245,-0.04916341818311045,0.00013252821016435754,-0.02198749830115932,0.0343720445160071,-0.043107142066688864,-0.00235499479861877,0.06128813542843219,-0.02743245339227653,-0.05804672862218672,-0.023417529300926672,-0.029373888424937544,-0.023074373726398274
TFPI,-0.027286414997060672,0.0006314926194268328,-0.0010870702425278763,0.03575201614567835,-0.028456482619046947,-0.03246305539343528,0.061890578580047345,-0.020398975604565495,0.03206959081530573,0.005461158200808873,0.007921000416837916,-0.009258344608040179,-0.011255170362379135,-0.005681511690604582,-0.014461713342326363,-0.016682112841220037,-0.011007659039445715,0.0009528216376429251,-0.012867508555291717,-0.05116541465185537
TGF-b R II,0.03850330914360983,-0.007743125550063452,0.01407550915769878,-0.013146919181216299,-0.026825112732487694,0.024708065517345872,-0.022808512417346632,-0.007632787837929898,0.01583962975751219,-0.03485444647646183,-0.004417375417673835,-0.024556845924211645,0.0022794791914977275,-0.03133544849511859,-0.03811592973838257,0.008049263014562427,0.05552957736038059,0.02764220995072689,-0.034820004678990914,-0.011924521249135058
TGF-b R III,-0.017164190802732168,-0.040350156537925175,-0.02254146892493351,0.0023304363157454077,0.02944222989688202,-0.07790652833178348,-0.041309489833059446,0.02417982080590668,-0.0466699059420531,0.049000956331121316,0.03739803319531151,-0.03092421438938099,-0.0015495858746068939,-0.004217958335187635,0.011670890150719733,-0.014986620286516204,0.03438177734690768,-0.041914526557673,-0.013874390199525617,0.020487014066859804
TGF-b1,-0.0514179294387798,-0.0005842769659155871,0.04699214126655124,0.02822161859115992,-0.01848814624943892,0.011882870657477491,0.008343495463943095,0.0009560158011817728,0.0026544139110299524,7.118681416969188e-05,-0.006583776033221903,-0.015107694756982223,-0.025054148009179936,-0.05213670817087048,-0.02201785498465803,-0.04983137394987428,0.03110397350781799,-0.033025204594473175,0.0030095253380457952,-0.0004936139416258544
TGF-b2,0.014677100624856852,-0.030100885742775713,-0.0040942241403760455,0.02366094165669469,-0.001160720293845907,0.05575576297013514,0.09687058210642514,0.054371822214278547,-0.020443639259619457,0.03932139151629116,0.06329355431677383,-0.014713930137286594,-0.0018726911412256663,-0.040565259793060096,0.008404658846773034,-0.0012187967368847972,0.01816618078595216,0.008108716941729871,0.0063891262512145615,-0.055831518466909674
TGF-b3,0.012017690977122538,-0.05145717432663539,0.004154109222866067,0.009792781513439909,-0.0010106430457081372,0.039708608172387465,0.012119343817650867,-0.005594601718150272,-0.032793910080733894,0.002970923061809329,-0.021520172689633184,0.03640823442154091,-0.0008824374941522298,-0.04906361808433002,0.0017853906650202235,-0.023956494241164562,0.021807370023456896,-0.026447151998788984,-0.010167132391319712,-0.018451016025019754
TGM3,0.002639517054660592,-0.015958965039326454,0.0010585202745154044,-0.0025729221774950877,-0.00958082172770537,0.022352879860957756,0.013900461018384642,-0.01697412412098076,-0.02978050917182871,0.01573950344095391,-0.01894525572671809,0.03898260530196445,-0.0056444836006303584,-0.0047690878493104345,-0.01105367075768753,0.02684835094640206,-0.0030613480627966786,-0.008696319541208518,0.006265771278510401,0.041432441538431106
TIG2,0.046094417987542484,-0.02502075510977762,0.0225927457373693,-0.002636178235593799,-0.030034881675493442,0.02596985048152818,0.0037208075317785947,-0.017232907493318766,0.021913274241330938,0.017100770510387282,-0.024172877253113543,-0.009973871106818659,0.002029296265381005,0.031185654011506594,0.05659183971237477,-0.013526512705103218,-0.024836472820213125,-0.018729374495928167,-0.013421478565682623,0.017734832430594743
TIMD3,0.025290893354822565,-0.03366573703150095,-0.012018238389762155,-0.0021721762244799638,-0.01598781270360999,-0.011840454026270429,-0.030087824727177345,0.04374222624033113,0.0027086462589288422,-0.0036198167368299973,-0.003750495512473304,0.062373180304272545,0.04483069587215038,0.0060013546480614695,0.010916567376644117,-0.009487929009395877,-0.033262535165364315,-0.02765529880692276,-0.008939563702936979,-0.04396631864732766
TIMP-1,0.05846148685616906,0.0038353064049836474,-0.006965119925471703,0.008109032608310524,-0.01338195869597911,0.0036705919221683577,0.0024953724251906813,-0.023659493245889424,-0.010854613710119136,-0.002314168133457791,-0.01121022354211716,-0.023897038311719652,0.03263797197658051,-0.007072213545576675,-0.011579753411754783,-0.005385529628141462,0.03053466153217779,-0.004546519865285549,-0.01076674029029795,-0.0053192191384044225
TIMP-2,0.0488235582970008,-0.012031570219839773,-0.025469530176646344,0.0019261867792153523,-0.006683085749049007,-0.025687018521008333,-0.0012029436944912002,-0.02226300572437959,-0.017278356727304715,-0.026681206226641732,0.00021558874338010184,-0.01080356437835095,0.03523812398708579,-0.020947401175157126,-0.02356451515042856,-0.002352892697621701,0.034835446616696776,-0.00925327090339109,0.0033634694867164944,-0.015309074673989058
TIMP-3,-0.01710694874836562,0.04125656671523874,0.004570963477395846,0.029675333921992883,0.046305169737605074,-0.012116981675316338,0.021731066221331675,-0.013037717518127044,-0.011251833721563758,0.039139777369539684,-0.021126090220605194,-0.010983707263686337,-0.010136002199505282,-0.024210744557738834,-0.009189094624180301,0.012274913309860193,-0.0006266397057727922,-0.024855342011398215,-0.039229432725054386,-0.0034256728839573668
TLR2,-0.03123480020408643,-0.02248958629492033,-0.025214999854217986,0.012584125730473534,-0.016501807266710175,0.0247318295387944,0.01258146200399576,0.009597981873613146,-0.054751576859370696,-0.005811153200420516,-0.02138705983067592,0.030881454918996958,-0.04615753231617142,-0.031687569405251866,-0.00952301459674071,-0.017492538350771063,0.005734873657630891,-0.05683895762672567,0.04513448114753762,-0.03848827217373435
TLR4:MD-2 complex,-0.014798783648257284,-0.056310474672017746,0.019386201124801952,0.05041751791043773,0.01969406669411784,-0.005648460962613053,0.013005160061334025,0.010529529912525577,0.014320289986432089,-0.0045966441180884405,-0.012181513457167647,-0.007943505487332218,-0.003399541807885244,0.004323887483881472,0.025490315465271952,0.007983556885165626,-0.026809275229401092,-0.032942742925261524,-0.03439398308655235,0.0012187738702785012
TMA,-0.03140809538750346,-0.034332018385922494,0.05971907373086285,-0.021141817599082516,-0.004803657143697162,0.03512147737961731,-0.014055750912147624,-0.016362866174898315,-0.035977084780623766,0.04066164428067774,-0.00026731696091191024,0.030438161173742935,-0.024482993709897035,0.011913252594960896,-0.04618270517343247,0.013716792602676234,-0.005033453869405094,-0.012728106565932668,0.0026407508395045244,0.02470499851658785
TNF sR-I,0.056275841235762146,-0.028988853267689317,-0.024640723135077102,0.00663992238105019,-0.001831075942782345,-0.018171636078163293,-0.019461432214102483,-0.016457939017457228,-0.040482209401991216,0.023333755207573387,-0.013607683752046138,-0.01909222121452341,0.03899344475281941,0.02165413631700018,0.026319960926058854,-0.0010812819883630428,0.007795964967910539,-0.017824993684157728,-0.004520302847414386,0.005074026592606516
TNF sR-II,0.01612069932341979,-0.04760902846818863,-0.009598129838605907,0.025644588458159163,-0.015908475435324733,-0.017617299580971257,-0.005239910094726062,-0.01734715736861232,-0.044912736028221316,0.08412818790547937,-0.006508323678671073,-0.01882461771578578,0.05016192403259871,0.059855603238209584,0.04281776559626594,0.012531575775774198,-0.011851610986929606,-0.058945508304676764,0.0025327682212104795,0.018261569807323314
TNF-a,0.041529465170601,-0.029175051723466086,-0.02387524041188361,0.002806436412026654,-0.02238975637223572,0.01609663605596118,-0.01774816486271555,-0.01728543769532275,-0.016836870219426425,0.0033233370463966517,-0.03618722253381661,0.026737435072024193,-0.0012804431556059182,0.03453669727179495,0.0035973507719474444,-1.88506924763414e-05,0.0001787412284587177,-0.0011260109968490495,-0.013983217285254607,-0.004007305981112438
TNF-b,-0.032498116158143325,-0.03726988071114586,0.008275512924941317,0.008435293566367406,-0.03057238083857779,4.536467370215271e-05,-0.030831379644542658,0.02809403276576655,0.03245247045380582,0.0032422252364690766,-0.013706007721183805,0.019049572912943825,0.032079505395326856,0.002287441732721376,-0.02761176306852686,-0.03687590311974112,0.0061831654370419755,-0.03775431733243406,0.03759569099519455,0.019880637064393518
TNFSF15,0.013747217943768552,-0.04795898950122784,-0.018924906602879873,0.04477890421464639,-0.02457420899135096,-0.008202557047136664,0.029155271598793893,0.0144984952559915,-0.04290071753023198,0.0026496333466235152,0.03938513584255245,0.023659314647565547,0.024548924808015883,0.04622135454806047,-0.004710862705625935,-0.028370064375161156,0.030219615258992184,-0.00221119151988432,0.009721136064436395,-0.018055179909405986
TNFSF18,-0.012780709223415471,-0.03149906251479572,0.018121828846699432,-0.01596137717800149,-0.03398821470007569,0.007920206468449324,0.02667930982818424,-0.004948000997418118,-0.0348573066834604,-0.038590532406379836,-0.003811550653793802,-0.002207467855932992,0.0068372715857485875,0.021706371323640217,0.039727412193040795,-0.005120045471732067,-0.007696796325388658,-0.024662796414562833,0.0217252011092162,-0.018150755165711782
TNR4,-0.0014116535625427846,-0.03269455953408448,-0.02110995488069941,0.03056310395081705,-0.03569680470352041,-0.0123952080488401,-0.0022698282823661402,-0.010976912644659241,0.0005931611367487283,0.023494084115648736,0.030348380295444878,-0.004410361853475324,0.07977238492514664,0.0026052705995401066,-0.07981247370259835,-0.06684569301894375,0.03667584374955842,-0.0008119057608990376,0.08859858831442698,0.03909943383403266
TPSB2,-0.006862196204029149,-0.011320613528525711,0.011468532181318315,0.009648781550562167,-0.02271633964448651,-0.04160210912371361,-0.01493375584416183,-0.0013770044012272476,0.003833365198690865,0.0012514880655613019,0.011664130878782257,-0.0048038178091579994,0.06216261214955026,0.09587526163377029,-0.011370699168095836,0.017246564580902363,0.02732681628843597,-0.05757007644946449,-0.0030934283538199534,0.0302776711830983
TPSG1,-0.0193014826841303,-0.03743836405746811,-0.017406206252389606,0.0031507240634106384,-0.02167115379216481,-0.0008205504050457607,-0.032412911829758466,-0.03360230607251833,-0.04485988140567175,0.006317270874086766,-0.013843600528063308,-0.0016945679650666782,-0.031752713239601126,0.013263892760788138,0.01669755925380716,0.0038904614931500273,-0.032266119225935065,0.001614183315780485,-0.009911153367930811,-0.020211833772548742
TRAIL R1,-0.011096781770484896,-0.03744293814774559,0.006651537456702809,0.012260507273444089,0.0016551050392805656,0.022445764711121342,-0.01637491847511964,0.037901182978794044,0.044691052322199366,-0.007970190784312752,0.017559108884232406,-0.05406698503516677,0.0435771519425501,-0.04560142842104305,-0.00481963002988668,0.03379352535128087,-0.01848753605577132,-0.01393883373054526,-0.02721608102410514,-0.011684835687124182
TRY3,-0.014618458594766905,-0.021941610502124193,-0.016970921528963054,0.02133916102770803,-0.03210980399095993,0.029032608433401923,-0.01708461631683711,-0.003959600997021552,0.012774890999192337,0.060922545455946456,0.009631056800422406,0.013553351138299297,0.0013455714168548495,0.04794534001918613,-0.08377711136573092,0.041995293978008316,-0.007361247187991331,0.020778657157806198,-0.006589030016709984,0.053477109921770655
TS,-0.013119898930178163,-0.03515861546286674,-0.028705941843915624,0.015145549365046109,-0.03198834207527466,0.014284911234449093,-0.022155130188875993,0.005820414949737777,0.0008335642731013141,0.03131580572186256,-0.032452349222246525,0.020871160629089818,-0.01425020743376459,0.009567524970836934,-0.0188032262876993,-0.006569011201233622,0.0025657777588338686,-0.0076931713320786315,0.013225442816005312,0.03889239253434394
TSG-6,-0.0042393260768626186,-0.030298913651561312,-0.028435489628311796,0.027441356958001477,0.05490675480113628,-0.030281384896793787,0.0206897223237885,-0.05122823779846866,0.006635372443595947,-0.006587795516350832,-0.0018885892971107542,-0.05550612725460739,-0.04298083175630189,-0.015307104659080611,-0.024025723491288044,0.03151669760209029,0.015123407928945582,-0.012691964550555383,0.030960675306223946,0.0033434975159620886
TSH,0.030713511046481626,-0.01950199347177649,0.0023710572170609263,0.02040716028124673,-0.0037048595079843157,-0.0015519069232915348,0.00879383620418991,0.010135013517087722,-0.014115514345664179,-0.0033544837850470765,-0.013048697140430223,-0.007982775978557313,-0.0046371994675247505,0.005570044961466924,0.00455749352797096,-0.005336751703520869,-0.015765541685924693,-0.002949825005362159,-0.0030647536423472816,-0.005603047957142092
TSLP,0.011440324565993846,-0.025041953587005446,0.01271495763840373,0.07136664719685008,-0.028426505368101877,0.06782688610756708,-0.012649593503798144,-0.003309749260676266,-0.0390191572374673,0.04184042957612133,0.026807505085593625,0.033002126871208334,-0.009557352639768382,0.013416475274435992,-0.02912714893004562,0.01744995152808656,-0.013215212631895486,0.02322386384445809,-0.004948612443585357,0.039679844219096795
TSLP R,-0.03428232372833923,-0.005345332639292236,0.07168952468809048,0.019294886256445563,0.04740164497579847,0.03783368391786718,-0.016861704902815005,-0.0358050090241112,-0.054139417311826143,-0.029800332425151205,0.007781668057961375,-0.0036102394008508793,0.0056298825058522135,-0.014711322122930479,0.017233350503075503,-0.009807353223237772,0.0006435002576954714,0.042443462308855436,-0.0001499024758081394,-0.01335748813748972
TSP2,0.008962352426154905,-0.02679866415867984,-0.0033534743584610915,-0.010599941952641839,0.04565530660582873,0.0052758585988289105,0.013253679885878281,0.005719982477375081,-0.03543142613875011,-0.03635293661987263,-0.005462002370651646,0.06448038463951122,0.010049489061369706,0.018163794638304136,0.01854626610802797,-0.012901501700676502,-0.0996011730699304,-0.042482471964490405,-0.01295426873558665,-0.007187286806649828
TSP4,0.0595623357212288,-0.01047365018845674,-0.008377946858221024,0.005213562670307227,-0.021094297700846903,-0.011365585600034023,0.015522080692729357,-0.0337028026293042,0.000684977623604045,-0.03281640121849384,-0.016931801037925888,0.027317872893452968,0.04360701445272921,0.005484292779865313,0.007723635427628768,0.006961779607799569,0.025246114623541472,-0.037866059182555256,0.002070321057200976,-0.015931208869555243
TWEAK,-0.01080374423896032,-0.01480204426468554,0.008146497541895966,0.027485735211726616,0.01029888387681186,-0.043935545067335595,0.025729932106700274,-0.0463150219484894,0.07696940429205545,0.03901732755073947,-0.036652158012843564,-0.05259689394459936,-0.06221573402851138,0.01927511895553657,-0.08053327368627225,0.02807537863792263,0.01167434055923453,-0.05001086628271057,-0.019835184071865943,-0.06187268908523089
TWEAKR,0.03241397516398477,-0.0015180907102948582,-0.0236483709783462,0.0035386705125390466,-0.003308354371611093,0.007067021333042378,0.0052573475079112095,0.013331060390927756,0.0272417901640757,-0.021999492876235333,0.014578779775293985,0.03240013372688752,-0.01167985425075996,0.0574249709752554,-0.0706448701272501,-0.017404225610936786,0.0013033144755708807,-0.0011588824896309278,0.00809383038853334,0.04039488855182284
TXD12,0.033763786486188496,-0.019390795650351563,-0.0017294637770522894,0.015489883819105594,-0.0031094289910081124,0.008452214742052194,0.018820664404400406,0.013357571100776927,-0.006696905902330042,-0.03930254419223717,0.006183535427049396,-0.014543670688206684,-0.06545367250122579,-0.05183048441634831,0.017264573861415458,0.0033416348787571166,-0.023798757415837698,0.03436315480119635,-0.018248771890784138,-0.02016833256960902
TYK2,-0.023911071508254812,0.033324590537422975,0.005229375385809531,0.04363609599268052,0.00993488896604146,-0.002579601227766089,0.006609317864396088,0.019956910063114827,0.08818169731047754,-0.008453365608104177,0.00840183063122546,-0.011087523079420108,-0.004991123038832508,-0.021201096468219494,0.0586702943181134,0.02226847031841091,0.039567888152900334,-0.03918518007682442,0.0028214398646667404,-0.004367482709552816
Tenascin,-0.020320561545838743,-0.027594779642489558,-0.0016922187695583468,0.009930070900576692,0.05196818860275342,-0.017049944927323677,0.04982759176110315,0.008543027260582136,0.006489285874946213,-0.052024229182611514,0.022494409185453184,0.002662246412512447,-0.00964750246162248,-0.0012784880393869437,-0.013737524267765963,0.0169150775991373,-0.015424250754848226,-0.02480716642636266,0.030220494241816078,0.027379937551150427
Testican-1,-0.021106647424518208,0.01232410147983361,-0.036643703144800435,0.04839167358689904,-0.02667948350494905,0.053916678027440615,0.0013501535194722725,0.010030870001510421,0.019334866809133967,-0.00819789788909699,-0.06930452792908429,-0.019306632192317468,-0.04517685179835387,-0.07827365798101342,0.07346274929850485,-0.039398459433630996,0.008272645161884563,0.020468011003419134,0.04851936426084961,-0.0419405746013679
Testican-2,-0.014732556714679136,-0.017763493460083876,-0.01450350788489575,-0.005636569477406799,0.06602051300456908,-0.020752257058594997,0.060746729156830125,-0.05437550080612905,0.05038245792656161,-0.067881665502783,-0.005849831103783304,0.023714281642901656,0.010778391823033803,-0.031083004660559042,-0.029198159334696508,0.026005447841808065,-0.0395031335139413,0.025631413020461277,0.013831945371634097,-0.03723028247598112
Thrombin,-0.0644965674814233,-0.00280991614509185,-0.017041224468816042,-0.012758191998348642,-0.012243455752369514,0.011137717940326036,0.004431910703643653,0.002813247135187452,-0.039281571413113225,-0.011185034829704652,-0.027758596674551366,0.01920975238776423,-0.027962252773498248,-0.0018637894220400906,-0.03158848557825487,0.02873879067841093,-0.0008905616538475644,-0.025304669720717172,0.010867991147493618,-0.00018566369212001888
Thrombopoietin Receptor,0.03089171877056645,0.0023791634354211194,0.018185975666965407,0.04182206163165554,-0.016112721585420563,0.018181249760891426,0.036104126796608044,-0.0009672984203000081,-0.0012345787147924007,0.03995178009421462,-0.07679864217724071,-0.00747438122340736,-0.009617735226758723,-0.04457292791588205,-0.025636023680926774,-0.03060319969579656,0.022594281824307803,-0.021010191329324076,-0.011471944079284783,0.06016616723071272
Thrombospondin-1,-0.006039784809045975,0.04718918122489735,0.015448972282995983,0.04106191460852296,-0.033260995793613,0.009152767932506575,0.0070082968852322606,-0.012173544141590206,0.05405397967123693,-0.036569096560734864,-0.017677437119613712,-0.02043550278988299,-0.06025239300675592,0.04557156221741479,-0.013431372856736682,-0.007096934098536023,0.01573687568442026,-0.0016559421041520241,-0.08143809277929527,0.016535145337823437
Thymidine kinase,0.025406526644532777,-0.03304206142554794,0.0682936162263319,-0.026086073793215085,-0.019735539513952027,0.01744224623561187,0.039401708167771415,0.0030174196545182017,-0.0467821839085933,-0.022627083067751106,0.0038963503563449516,-0.01197946161307059,0.0008100530779479471,0.018700471533022192,0.044252963865472845,-0.021721680420442206,0.04018665953195091,-0.013315945893619974,-0.01953954218513286,0.019615180044165886
Thyroglobulin,-0.014161133247538602,0.000672261668727991,-0.049278617471839106,0.0008627128124909652,-0.006751076114392031,0.009248536327371428,0.01062778928762744,0.020062216024210325,0.04130786907313715,-0.04025465115649125,-0.0261180525216625,0.017426725027107615,-0.025426319778693467,-0.006783522350334394,0.04299731611183128,-0.06876750831732548,0.022711151108897137,-0.0373435730262741,0.05516624112569462,-0.035733139490400655
Thyroxine-Binding Globulin,-0.04265066239467532,-0.030518638649583884,-0.00786229054967183,-0.01436215928919751,0.0122950297068222,0.01056596176048996,-0.029308908006165802,0.017887059286990904,-0.03682114235947116,0.034373324207836245,0.006382737788322336,-0.014247623638923174,0.02213850493664192,-0.0525842068432411,-0.0031839560065640956,-0.00251462414447103,-0.003756186083703106,-0.013121413174822702,0.017450087499996665,-0.006230763289509883
Topoisomerase I,0.036990656568522816,-0.03478819921074604,0.030590417323385535,0.011657719498990813,-0.024061168289738276,0.011742749091374039,-0.033994616078803844,-0.03759451075397503,-0.021767634762634904,-0.028429165610366364,0.02631361329648698,-0.0005806638125218288,-0.011947555097389864,-0.0232926137781672,0.058672070334324825,-0.038186967406887866,0.0007057918628121655,-0.033646425400990124,0.005878894161129605,0.017253431978108948
TrATPase,0.00096205307405417,-0.02683120642542821,0.0059770901375385205,0.021660285569913566,-0.05146762449415713,-0.03645112591186449,0.04373315443686544,-0.06264001926871776,0.04872734454387142,-0.010753119681551472,-0.0009219853804284663,0.0009375888449526947,0.02058475052371097,0.03476671334886702,0.025234581182128422,0.02449162220595173,0.02903435425921649,0.03839049027667386,0.024736084898715104,-0.022382716501969248
Transferrin,-0.047159946348044324,-0.024806194667125685,-0.02005291316351513,0.00243081279188261,-0.025022163754693457,-0.04431249162310421,-0.03988196419554653,-0.008623968206936615,-0.009502355004565217,0.04313238216945684,0.019180673306191748,-0.01159297395543299,0.01651988263976334,-0.012708864759373127,-0.01331640765045437,-0.0071557419106126315,-0.001405308690131074,-0.038156783160594974,0.047781875512499364,-0.012652948862362973
Transketolase,-0.03793176346478828,0.050706985085753074,0.017546847703628035,0.044347790069733224,-0.032193101875596264,-0.011396018824156137,-0.014908594162019912,-0.017890663109265816,-0.005539557842189728,0.011417408390619723,0.008339484541064387,-0.01083243412844136,0.03211993763930538,-0.007484042373911524,-0.014359893104148109,0.016812052752346,-0.028494916416140284,-0.0049508500343796,-0.001872336870437192,-0.006379833688968991
Triosephosphate isomerase,-0.02927494794502983,0.056192557928182396,0.022914336482730464,0.053173954704070346,-0.029470600769609105,-0.0005278525897987203,-0.008103974835690645,-0.008488200668043351,-0.0006108823086906397,-0.000313221558554058,-0.00599013655885742,-0.015065371439674529,0.026791219391260102,-0.005236901279212411,-0.014682647090574506,0.015479222829737448,-0.0225259289664159,-0.007496905197804416,-0.021230022854791163,0.00030844852547284467
TrkA,-0.011309686078504154,-0.028008874667563303,0.005163491748439396,0.006135857991317605,0.05251134597099898,0.0049730231383437835,-0.01684536097668304,-0.014368241656417317,0.03763485628392507,-0.005996416592692402,0.028451255517974387,-0.02316586739849715,0.058357071240146365,-0.00629593332790523,-0.0373217144278742,-0.020752888533360655,0.051249068987306516,0.005135702058903498,-0.0600890581411757,-0.08743697789760538
TrkB,0.0004580313865492654,-0.034519689627868416,-0.0383993611034738,0.005006674092693365,0.0251940599548528,-0.08039872809056423,0.04771705951224777,-0.0434341970662364,-0.005352096466988327,-0.0652966190033209,-0.04098600834088272,0.046769690153982815,0.04219105258501841,-0.013831132831989916,-0.015518884350420167,0.045949538969732036,0.028148685822019036,-0.02639862633708063,-0.0004802572676326868,-0.037610894881442716
TrkC,0.023125644711452883,-0.02881128901064224,-0.04643560161944686,0.002218762608401347,0.0479617227082743,-0.05332860437278667,0.06293809876138075,-0.015562625914335698,-0.02129366218956251,-0.05322813262939793,-0.026454155830752467,0.019073714645100024,0.0007863041886633904,-0.039249439413286784,-0.022616277343353204,-0.0018298029992856511,0.025773018950586153,0.03287031088788427,0.005549742606654636,-0.021145166025421186
Tropomyosin 1 alpha chain,-0.02566175369269925,-0.010202704130180514,0.009427455498851326,-0.025605612664952006,0.10488761519618954,0.048222446891032195,0.009132278943820429,0.020732139022136612,0.0380948511608908,0.004905271632675395,-0.006624750102292107,0.005290251046628759,0.026722715094392172,0.0029809328652240777,-0.00426100288908275,0.020453401341539463,0.020373726732574832,-0.027293669671435827,0.0062757798584979815,0.005895895498686971
Tropomyosin 2,-0.016657634422768304,-0.024372931577839232,0.0874497717680532,-0.058721576340870954,-0.029172714300536088,-0.00402061177066186,0.008658174429535285,-0.019003595226326414,-0.03314132337050602,-0.01586089986592136,-0.019503840349235076,-0.030941435796337294,-0.018893865114391253,-0.001703936373200331,-0.019569305937565916,-0.005176439770863076,0.009192023540167663,0.017420196180443222,-0.002363012386428545,-0.017355256153339826
Trypsin,-0.028654942701496988,-0.02157228622658289,0.006908431815368751,-0.001955277653921489,0.014383730859293432,-0.009280660088142618,-0.008658973251549419,0.010530877058834978,0.004261680395992443,0.06006878037351116,0.042863642089017925,-0.020291326366421572,-0.02217945467959945,-0.010123517947206213,-0.01208004086413589,-0.03778432847956053,0.01644752726381303,0.021205314088646416,0.00722806886317195,0.006511405488346466
Trypsin 2,-0.016358387867915814,-0.014642422717313912,0.01208126322281277,0.0015044357261156257,0.007232871172471385,-0.013191937074217093,-0.008573045380072367,0.0022387036130498365,0.001856412684668246,0.06333598801460116,0.060115932740344706,-0.008802946104995265,-0.022742473113299317,-0.0069454025130845165,0.007921170770988206,-0.06341442154788245,0.007692705257433582,0.022093680895012183,-0.008895156218513169,0.0038119641965503864
UB2L3,-0.01070279017576457,0.035277706667692366,0.017898152370071262,0.09581849236926955,-0.004177261318388378,0.02042504849351439,-0.03485811579407503,-0.022421454974948386,-0.04242379419394781,-0.04513858993756686,0.023523016505108577,0.017970733940443562,0.001459393997834849,0.012983657183318209,0.020686242683492412,0.016475747343229288,-0.001510823499835277,0.0570507739765025,0.008955139731723889,0.007519157886711133
UBC9,-0.015330697338379103,0.05336834673655322,0.022756078804229894,0.034247649340330734,0.059559181109356436,0.0017766272317446003,0.011339008982712803,-0.026414147550856026,-0.04546808282435445,0.007320304440410615,-0.006701165738684157,0.008775900469230758,0.033598449928753604,-0.008576357494643916,0.00768078571269356,0.04213493335352859,0.017613621749817596,-0.006790052769777141,0.02270212288089505,-0.02347975939693617
UBE2N,-0.0509037970086168,0.015232861223746291,-0.01113719216996914,0.01230766275809192,0.0007783896897125528,-0.04771608470848458,-0.014238809002784241,-0.04213016300435234,-0.031020289348333605,0.007784625353034855,0.030686110805819466,0.014094885983234584,0.027283311249009665,-0.004385414440546024,0.007762905422520998,0.035910539981915776,-0.008106878373199419,0.029624131710371607,0.0617220552606559,-0.038689922978381544
UFC1,0.040974374968108344,0.03692270465621508,0.05057280283680386,0.03104620678976183,0.024437049798654922,-0.030241920448089595,0.015781565772056867,0.03476710491370428,-0.015375419167396558,0.017182250667364295,-0.040845700883948205,0.010321963465681863,0.008052767736574136,0.019916114534032192,-0.001425243316117496,0.006376996516975186,-0.014335662709430787,-0.0037168840073207696,0.0474198842044535,-0.010884025950232653
UFM1,0.047576267513755995,0.04176763557862204,0.02987450759846249,0.03982021495966276,0.002781096540607521,-0.006454013613332465,0.004798119615076718,0.027088923549675636,-0.011012431280942567,0.004922239382599015,-0.042981001202721456,-0.01230755054808455,-0.0030994985861855636,0.0048732930371843865,-0.00124848008253892,-0.0028282545345214337,-0.0013177148024164046,-0.0007894197605279441,0.00947883884613799,-0.0128722232501029
ULBP-1,0.04096477547182541,-0.005603300583918028,-0.001798546025759316,0.0037809656905939413,0.027122346068481316,0.03979471545269493,-0.01242429889719764,-0.010731680401579055,0.061699742029274904,0.00845637815021053,0.0058989088161635565,-0.02797043559083635,-0.05322172247708787,0.03352432877278791,-0.008344877269397245,-0.008398315723791598,0.03400533880980529,-0.08517086561692652,0.042681361957078945,-0.07004787881644485
ULBP-2,0.05561251993180103,-0.016466844046769825,-0.02231984139071815,0.012409117943417333,-0.020556407348977478,0.017903815755874415,-0.024405247712989245,0.006748416468038457,0.03299464104955415,-5.095263549526201e-05,-0.011763600433854573,0.0027561049367814494,-0.007332244733196638,0.03904944892469192,-0.03203175720550378,-0.002733235028593869,0.0008904553650453457,-0.004804627462796382,-0.008165134866890397,0.007913616494683235
ULBP-3,-0.022136956131910145,0.0029220048938723253,0.008664439555635832,0.08769130315937171,-0.002300150434618102,0.017522285058555766,-0.052069600382100706,-0.04960119137505589,-0.040199509081771244,0.027675589719854198,0.02793079514094809,0.014068921667467801,0.007683375050560931,0.0005409072826495844,-0.016655925182840776,0.018271661556978697,-0.026363088570373523,0.029914095205563238,0.009403038127522398,0.003393664871421844
UNC5H3,0.0026750871058100582,-0.042655514316828735,-0.01760677775860724,0.006363542674481714,0.0010941924723329138,-0.030957430662318743,-0.004329848810953027,0.005031102849605304,-0.04868356390336028,0.04691287475517859,-0.003259357965774359,-0.009781306330174428,0.03444393138949104,0.010730369473413432,0.005975174785918793,0.06206716338245202,0.01641755251495351,-0.04203234860217484,-0.01027895792437363,-0.023187869508735654
