target,trimester,contrast,estimate,se,df,t_ratio,p_value
OX2G,Second,Control - sPTD,55.88077166350474,14.731750206192022,369,3.7932201456970835,5.211315392259314e-4
HIV-2 Rev,Third,PPROM - sPTD,155.79032258064365,41.03386119344396,323,3.796628395417356,5.255119159768395e-4
FGFR-2,Second,PPROM - sPTD,-203.66935483870992,53.72375467323465,369,-3.7910484119640033,5.255365245808708e-4
LY9,Second,Control - PPROM,160.04738562091563,42.23832313309742,369,3.789151030370913,5.294137878878292e-4
IMDH1,Third,Control - PPROM,169.1307692307666,44.57512017949746,323,3.794286331695839,5.302815482331494e-4
IL-17B R,Third,Control - PPROM,130.49230769230667,34.40530023507227,323,3.7927966563501947,5.333365321627084e-4
LEAP-1,Second,PPROM - sPTD,-206.4032258064491,54.52348933604945,369,-3.7855835772781488,5.367770508493463e-4
CK-BB,Second,Control - PPROM,196.83986928104576,51.99970809506258,369,3.785403351134117,5.371515933866352e-4
Livin B,Third,Control - PPROM,-132.98846153845867,35.08097163994159,323,-3.7909001752689226,5.372498420200218e-4
TFPI,Third,PPROM - sPTD,-179.2096774193542,47.281650255720486,323,-3.7902585136116747,5.385800140128988e-4
Thrombin,Second,Control - PPROM,-153.73366013072,40.66343556417037,369,-3.7806362890345353,5.471484483199927e-4
4EBP2,Second,Control - PPROM,166.21241830065387,43.97952533242368,369,3.7793136020527855,5.499531842303565e-4
Lymphotactin,Second,PPROM - sPTD,191.49999999999957,50.67165241500872,369,3.7792333755288805,5.501237390469413e-4
FABP,Second,Control - PPROM,196.67647058823457,52.041833264577896,369,3.7791995064497805,5.501957568366841e-4
CD48,Third,Control - PPROM,129.43461538461455,34.21321423175882,323,3.7831761291947057,5.534700351697642e-4
Endostatin,Third,PPROM - sPTD,167.2096774193529,44.24266890993389,323,3.7793759178440745,5.616190399371478e-4
SAA,Second,Control - sPTD,-55.113008644319905,14.607162133172436,369,-3.773012727719362,5.635013958039729e-4
MIP-3b,Second,Control - PPROM,196.48366013071717,52.09067533506968,369,3.771954555529364,5.658073556709148e-4
MMP-2,Second,Control - PPROM,153.52614379084739,40.709455439933485,369,3.7712649833249214,5.673148550727566e-4
TMA,Third,PPROM - sPTD,179.7903225806435,47.62610995066531,323,3.7750369023815673,5.710619403875623e-4
Hat1,Second,Control - PPROM,192.36764705882274,51.056486193217005,369,3.767741601543651,5.75076794103605e-4
TrkA,Second,Control - PPROM,-193.29738562091495,51.321375437281795,369,-3.766410856566724,5.78034385405237e-4
Esterase D,Third,Control - PPROM,-142.9461538461527,37.91942768304349,323,-3.7697339485446464,5.82806237026662e-4
3HIDH,Second,PPROM - sPTD,204.79032258064242,54.44067306352143,369,3.761715479558691,5.885849643012423e-4
PARK7,Second,Control - PPROM,157.0604575163409,41.77419250669453,369,3.759748497620179,5.930585767636313e-4
TEC,Second,PPROM - sPTD,195.55645161290042,52.107091318924105,369,3.7529719403446875,6.087177217320043e-4
a2-Antiplasmin,Second,Control - PPROM,-155.27450980391862,41.382230485526996,369,-3.7522025270779995,6.105201179371536e-4
Kallistatin,Third,PPROM - sPTD,-161.7338709677412,43.05773628938186,323,-3.7562093343867957,6.137996210682324e-4
MAPKAPK3,Second,Control - PPROM,-156.0457516339843,41.61632251183519,369,-3.749628564359735,6.165864335152269e-4
CD109,Third,Control - sPTD,49.09540942927996,13.078424961127032,323,3.7539237006907267,6.191886955328496e-4
G-CSF,Second,Control - PPROM,-194.0408496732033,51.76612197149928,369,-3.7484138715284834,6.194689245123012e-4
Aminoacylase-1,Third,Control - PPROM,168.67692307691993,44.95147481584047,323,3.7524224459367415,6.227526196480757e-4
EMR2,Second,Control - PPROM,192.5686274509818,51.39800864001287,369,3.7466165041473793,6.237574382857118e-4
MMP-16,Second,Control - PPROM,195.65359477124093,52.29030388696304,369,3.7416802012508685,6.356799352649161e-4
RS3,Third,Control - PPROM,-151.6807692307673,40.48411981493416,323,-3.746673261618347,6.365807722329989e-4
4-1BB ligand,Second,Control - PPROM,191.46241830065287,51.197754689700545,369,3.7396643556161533,6.406102660794452e-4
MMP-14,Second,Control - PPROM,195.51633986927942,52.321658295552,369,3.7368146621969887,6.476415519919036e-4
Siglec-9,Third,Control - PPROM,171.69230769230376,45.89472714857862,323,3.7410029072941366,6.505026965188285e-4
CS084,Third,Control - sPTD,48.82506203473861,13.051430619699262,323,3.740973955839307,6.505745098818179e-4
bFGF,Second,Control - PPROM,180.8333333333335,48.42660962558961,369,3.734172900631422,6.542247236344627e-4
C3a,Third,Control - PPROM,171.64999999999935,45.903209160956656,323,3.739389971583896,6.545149605151998e-4
IgE,Second,PPROM - sPTD,203.7580645161294,54.57324556145509,369,3.7336622079160904,6.555046055080668e-4
UBC9,Second,Control - PPROM,-195.06045751633866,52.31526338805904,369,-3.72855730591354,6.684287274924445e-4
CK094,Second,Control - sPTD,54.954459203036805,14.73900003192359,369,3.7285066208025976,6.685582434108701e-4
XEDAR,Second,Control - PPROM,193.99836601307112,52.04246015096494,369,3.7276939916045477,6.706379913394603e-4
LDH-H 1,Third,Control - PPROM,-127.88076923076774,34.2611844986388,323,-3.732526213034125,6.71851398393163e-4
SPTA2,Second,Control - PPROM,-156.46078431372354,41.98451286006322,369,-3.7266309325825997,6.733678671587122e-4
ROR1,Third,Control - PPROM,135.0615384615371,36.191921627999406,323,3.731814515122306,6.736735728839031e-4
Cripto,Second,Control - PPROM,-181.3594771241838,48.67103345573006,369,-3.726230249233228,6.743995145301155e-4
IL-10 Rb,Second,PPROM - sPTD,197.4032258064495,52.99868391595121,369,3.7246816566144263,6.784007278544005e-4
Carbonic anhydrase 6,Second,Control - PPROM,155.78758169934432,41.842782450218515,369,3.723164966017473,6.82341191772058e-4
HIPK3,Second,Control - PPROM,153.653594771239,41.305144708305846,369,3.7199626307165934,6.907320339786635e-4
Lamin-B1,Third,PPROM - sPTD,-168.83064516128877,45.325714993912634,323,-3.7248313718595103,6.918015638358654e-4
HCK,Second,Control - PPROM,-180.41339869281103,48.51714974077718,369,-3.7185490008531787,6.944669144687922e-4
CD27,Third,Control - PPROM,-129.3538461538446,34.776543646717016,323,-3.7195716592167973,7.057582139137001e-4
Coactosin-like protein,Second,PPROM - sPTD,-201.36290322580382,54.255751238003185,369,-3.7113651296152383,7.137429412398046e-4
NR1D1,Second,Control - PPROM,-151.3055555555537,40.7882223513239,369,-3.7095403239764537,7.18718998604677e-4
sE-Selectin,Second,Control - PPROM,183.1323529411771,49.38626474256746,369,3.7081636745718485,7.224945877126665e-4
FGFR-3,Second,Control - PPROM,-156.47222222221944,42.217555270769104,369,-3.7063307247105994,7.275506281036519e-4
URB,Second,Control - PPROM,193.96732026143752,52.34363882156863,369,3.7056521982096453,7.294307252838142e-4
Ephrin-A5,Second,Control - PPROM,176.61601307189608,47.73530853906495,369,3.699903037755785,7.455454717871907e-4
FGF-4,Second,Control - PPROM,187.33333333333275,50.648450896623444,369,3.698698183596798,7.489648726664892e-4
NMT1,Second,Control - PPROM,-193.3137254901942,52.27102365157366,369,-3.698296149292541,7.501091367383559e-4
Peroxiredoxin-5,Second,Control - PPROM,167.467320261438,45.286074793241866,369,3.6979870970497424,7.509898756347746e-4
IDUA,Second,Control - PPROM,194.3758169934631,52.56419383901151,369,3.6978749752879008,7.513096415583688e-4
b-ECGF,Third,PPROM - sPTD,-176.66129032258021,47.75457387819891,323,-3.699358532088803,7.619026036593668e-4
RGM-C,Second,Control - sPTD,-54.393738140418584,14.72536272229857,369,-3.6938810381933966,7.627841484477351e-4
Prekallikrein,Third,Control - PPROM,169.73846153845906,45.90258908611289,323,3.697797115975987,7.664103188739298e-4
Carbonic Anhydrase X,Second,PPROM - sPTD,201.6129032258038,54.60850396740367,369,3.691968989777644,7.683356490499286e-4
Mn SOD,Third,PPROM - sPTD,176.04838709677298,47.6313496804137,323,3.6960612764068945,7.714510718216227e-4
GNT2C,Third,Control - sPTD,48.26650124069397,13.059224735206262,323,3.6959698771836496,7.717173522264621e-4
C4,Third,Control - PPROM,166.05384615384173,44.93234156379532,323,3.695641944635293,7.726734562176162e-4
VEGF-C,Second,Control - PPROM,-194.14542483660045,52.60931034931419,369,-3.6903244605853556,7.731408341828104e-4
IL-17F,Second,PPROM - sPTD,201.18548387096646,54.587691967168766,369,3.6855466245388704,7.872623038105804e-4
Ck-b-8-1,Second,PPROM - sPTD,-189.8709677419342,51.52038542204505,369,-3.6853561204278247,7.878303643969148e-4
Activin AB,Second,Control - sPTD,-54.33733923677055,14.747933385493848,369,-3.6844036256779593,7.906763825117917e-4
Lymphotactin,Third,PPROM - sPTD,176.104838709675,47.75117980349896,323,3.6879683273662476,7.9536741237392e-4
Insulin,Third,Control - PPROM,152.2884615384607,41.29718815341355,323,3.687623016190094,7.96403251842568e-4
ASM3A,Third,Control - PPROM,-132.38076923076724,35.90750468170129,323,-3.686715922040369,7.991303428889409e-4
FGF-8A,Second,Control - PPROM,-188.2238562091497,51.128983133380586,369,-3.6813534061127053,7.998555796620017e-4
SSRP1,Third,Control - PPROM,134.6730769230749,36.53722831372976,323,3.6859138784883734,8.015489330093908e-4
CHL1,Second,PPROM - sPTD,-200.8467741935471,54.5683252649564,369,-3.680647577478986,8.019939132959951e-4
C4,Second,Control - PPROM,153.79084967320267,41.78659716623104,369,3.6803870164734427,8.027846512627063e-4
Endostatin,Second,Control - sPTD,-54.2789373814047,14.74847836266133,369,-3.6803076254173104,8.030257292264335e-4
CRDL1,Second,Control - PPROM,-170.0457516339865,46.257662670280084,369,-3.6760558536226813,8.160366091393724e-4
NET4,Third,PPROM - sPTD,171.53225806451448,46.60817915086365,323,3.680303783361509,8.186601092632364e-4
CRIS3,Second,Control - PPROM,-181.42483660130614,49.37323680206105,369,-3.674558290124756,8.206663706030427e-4
PESC,Third,PPROM - sPTD,170.459677419353,46.38436652011815,323,3.6749381355767796,8.353470164228583e-4
HTRA2,Second,Control - PPROM,188.6176470588237,51.40633214925089,369,3.6691520124641355,8.375865427913562e-4
FGF-17,Third,Control - PPROM,169.83461538461324,46.227005983990935,323,3.673926350398496,8.385292903882082e-4
MEK1,Second,Control - PPROM,-183.32516339869346,49.968769507438125,369,-3.6687948333689606,8.387158967920131e-4
MCP-1,Second,Control - PPROM,-190.99509803921651,52.06362720821286,369,-3.6684938849033495,8.396685688282287e-4
ULBP-3,Second,PPROM - sPTD,-187.693548387096,51.19076575902094,369,-3.6665509023767684,8.458437552973619e-4
PSME3,Second,Control - PPROM,193.39215686274554,52.747797910420246,369,3.666355080664727,8.464684802979427e-4
PLCG1,Third,Control - PPROM,167.74615384615203,45.71061890402023,323,3.66974147075919,8.518132250201912e-4
Arylsulfatase A,Second,Control - PPROM,-155.92810457516444,42.55667870964482,369,-3.664010193065788,8.539831156257672e-4
MFRP,Second,Control - PPROM,-164.2924836601316,44.87078859991029,369,-3.6614574601093612,8.622351592992622e-4
Carbonic anhydrase III,Second,PPROM - sPTD,-199.98387096773996,54.63223810151215,369,-3.6605469209617585,8.651967024327904e-4
TrATPase,Second,PPROM - sPTD,-199.92741935483642,54.621249804964904,369,-3.6602498124578546,8.661651212239339e-4
TNFSF15,Second,Control - PPROM,191.67156862744972,52.37007388805888,369,3.6599445904381955,8.671610475379584e-4
Oxidized PARK7,Third,Control - sPTD,47.884615384614555,13.066469226807515,323,3.664694306735381,8.680978080545668e-4
STK16,Third,PPROM - sPTD,154.63709677419322,42.22030327051088,323,3.6626240172509794,8.748619315418558e-4
ROBO2,Second,PPROM - sPTD,198.85483870967408,54.38732448686145,369,3.656271761588717,8.792301024870938e-4
IL-5 Ra,Third,Control - PPROM,-133.20384615384364,36.38617867782962,323,-3.6608363668319415,8.807424818377196e-4
Kallikrein 7,Second,Control - sPTD,-53.5313092979121,14.645664640886121,369,-3.655095935248265,8.831271784125872e-4
CNDP1,Second,Control - PPROM,-192.8725490196066,52.83531150791455,369,-3.650447844728141,8.98692084439347e-4
ARMEL,Second,PPROM - sPTD,-192.91935483870753,52.853478309891706,369,-3.6500786893830983,8.999392568877204e-4
UFC1,Third,Control - PPROM,-165.87307692307547,45.39843689837739,323,-3.6537177985747795,9.045302966101943e-4
C5a,Third,Control - PPROM,169.2230769230765,46.31857322411214,323,3.653460483428357,9.054013730161447e-4
SE6L2,Third,PPROM - sPTD,-145.53225806451502,39.83573054705426,323,-3.653309630975921,9.059124133699597e-4
ARP19,Second,PPROM - sPTD,198.709677419352,54.46795881616972,369,3.6481939426076258,9.063321843443147e-4
PH,Second,Control - PPROM,-158.10457516339318,43.363494691829125,369,-3.6460293684121456,9.137269428165944e-4
SPTA2,Third,Control - PPROM,-128.49999999999778,35.206713576001405,323,-3.649872054163828,9.176316504461316e-4
Factor H,Second,Control - PPROM,155.43627450980125,42.64526776385397,369,3.644865718056264,9.177256885790428e-4
Thrombospondin-1,Second,PPROM - sPTD,-198.37096774193262,54.425490557014484,369,-3.6448172669041035,9.178925414541203e-4
"CD40 ligand, soluble",Second,PPROM - sPTD,-180.54838709677358,49.54081219773022,369,-3.6444373656240874,9.192018092788368e-4
CDK5/p35,Second,Control - PPROM,-178.3202614379082,48.95336441172619,369,-3.6426558946619347,9.253648137442381e-4
Neurotrophin-5,Third,Control - PPROM,-153.84999999999798,42.19112389125558,323,-3.646501581624957,9.29260473123115e-4
FGF-5,Third,Control - PPROM,-134.24230769230547,36.81540885485571,323,-3.646361995368681,9.297450509526213e-4
BMP-7,Third,Control - PPROM,-144.17692307692136,39.541290728780154,323,-3.6462371465274925,9.301786687703044e-4
Transketolase,Third,PPROM - sPTD,-130.59677419354736,35.81870648334866,323,-3.646049425438045,9.308310089190656e-4
contactin-1,Second,PPROM - sPTD,154.7419354838704,42.500263252240785,369,3.6409641645151876,9.312533028432117e-4
Lamin-B1,Second,Control - PPROM,187.2761437908502,51.442913095020906,369,3.6404653726535643,9.32996185225258e-4
TSH,Third,Control - PPROM,-135.4423076923056,37.156277690412445,323,-3.6452065737266848,9.337652678154397e-4
B7-H1,Third,Control - PPROM,138.19999999999797,37.91599426130976,323,3.6448998026413357,9.348354021844133e-4
Tropomyosin 1 alpha chain,Third,Control - PPROM,-168.92307692307523,46.36029712414944,323,-3.6437013436456573,9.390271497277771e-4
GDF2,Third,PPROM - sPTD,-173.1048387096768,47.51578827268649,323,-3.643101482737743,9.411318645010195e-4
Testican-1,Third,Control - PPROM,-128.94230769230612,35.393860320169566,323,-3.6430699145531458,9.412427496863179e-4
PAK7,Second,PPROM - sPTD,-178.09677419354904,48.95309184989175,369,-3.63811084169432,9.412648858409574e-4
PRL,Second,Control - PPROM,155.20588235293891,42.66700988447,369,3.6376086061149313,9.430375404000106e-4
ASGR1,Second,Control - PPROM,192.3529411764698,52.916317002756664,369,3.635040230907401,9.521518538311876e-4
LAG-1,Second,Control - PPROM,192.28431372548985,52.926534825883905,369,3.63304180706447,9.593008035360105e-4
SLAF6,Second,Control - PPROM,-151.98202614379193,41.836795339267255,369,-3.6327358467904536,9.603997561757891e-4
RSK-like protein kinase,Third,Control - PPROM,-154.32307692307603,42.45084312522456,323,-3.6353359688956632,9.687820863514315e-4
MMP-10,Third,PPROM - sPTD,-173.7500000000004,47.80162191996392,323,-3.634813904241924,9.706681126951254e-4
ADAMTS-5,Third,Control - PPROM,168.6269230769203,46.39943033589969,323,3.634245546899571,9.727253024135881e-4
ERBB2,Third,Control - PPROM,143.84999999999906,39.59300810281843,323,3.6332172495314667,9.764576835412682e-4
HRG,Second,Control - sPTD,-52.83807716635259,14.564180529721629,369,-3.627947144607559,9.7775481115741e-4
MIP-3a,Second,Control - PPROM,-177.57679738562163,48.952684995732895,369,-3.627519050305425,9.793205632728182e-4
pTEN,Second,Control - PPROM,177.08823529411734,48.823462002488284,369,3.6271134415886372,9.808062479863193e-4
Aggrecan,Second,Control - PPROM,189.9885620915029,52.421534532198166,369,3.624246481659342,9.913680449170571e-4
NKp30,Third,PPROM - sPTD,-173.4516129032256,47.80581244091092,323,-3.6282536379360932,9.94664100640278e-4
PKC-G,Second,Control - PPROM,158.63725490195912,43.78454744010409,369,3.6231333695745054,9.954974435917878e-4
FETUB,Second,Control - PPROM,-158.64705882352754,43.79218323784177,369,-3.6227254978792014,9.970145986809504e-4
sL-Selectin,Second,Control - PPROM,-191.3333333333328,52.85345577316067,369,-3.620072340293274,0.0010069366653090224
SARP-2,Second,PPROM - sPTD,-197.8548387096749,54.656803340266926,369,-3.619948965509856,0.0010074003020548437
sTie-2,Second,Control - PPROM,-191.7941176470573,52.99621714218392,369,-3.6190152427765083,0.0010109156970888116
CDK2/cyclin A,Third,Control - PPROM,157.23076923076775,43.391054639638675,323,3.6235756548570732,0.0010121145374476475
PDE4D,Third,Control - PPROM,168.2846153846118,46.44212423683889,323,3.6235339823479658,0.0010122712751645942
CATZ,Second,PPROM - sPTD,-197.04838709677117,54.454667211725585,369,-3.61857664707831,0.0010125709515550127
IL-13 Ra1,Third,Control - PPROM,-162.31923076922982,44.79978092329641,323,-3.6232148332855334,0.0010134724082184793
Granulysin,Second,Control - sPTD,52.52709255745192,14.519982008628384,369,3.6175728403959533,0.00101636889177444
Cadherin-5,Second,Control - PPROM,-182.40849673202592,50.451504525876786,369,-3.615521448690749,0.0010241720644279429
Siglec-7,Third,Control - PPROM,124.2769230769219,34.3506054155319,323,3.6178961498224163,0.00103368777992707
UBE2N,Third,Control - PPROM,-123.87692307692163,34.25069294761032,323,-3.6167712947122888,0.0010380114248059688
IGFBP-2,Second,Control - PPROM,-179.4624183006541,49.70672403290499,369,-3.610425385946841,0.0010438009189040135
IDUA,Third,Control - PPROM,167.9961538461515,46.47599451109674,323,3.6146865841900437,0.0010460694711230006
discoidin domain receptor 1,Third,Control - PPROM,151.90769230768873,42.041031851994006,323,3.6133197882126615,0.001051384421238095
GDF-11,Third,PPROM - sPTD,-152.08870967741836,42.09145637207608,323,-3.6132916935208645,0.0010514939365088758
ARSB,Second,PPROM - sPTD,-163.5080645161288,45.31336695808662,369,-3.6083847988468483,0.0010517594102122775
Apo E2,Third,Control - PPROM,167.83076923076646,46.494545749423914,323,3.6096872552593107,0.0010656335621458584
FETUB,Third,Control - PPROM,-133.00384615384357,36.85447122547341,323,-3.608893079489165,0.0010687729096201866
"Myokinase, human",Second,PPROM - sPTD,-195.0241935483843,54.12858108047277,369,-3.6029799720491935,0.0010731150002850542
OPG,Second,Control - sPTD,-52.9666877503704,14.701047631528505,369,-3.602919266568169,0.0010733571562336337
DEAD-box protein 19B,Second,Control - PPROM,-159.15359477123943,44.18121442743299,369,-3.6022910830721258,0.001075866013054932
HMGR,Third,Control - PPROM,167.715384615382,46.50711447459157,323,3.6062307135182654,0.001079360651264758
Semaphorin 3E,Second,PPROM - sPTD,-196.8709677419328,54.67030349103965,369,-3.601058621783571,0.0010808042580198016
CNTN2,Second,PPROM - sPTD,169.71774193548328,47.13027697445006,369,3.601034257182267,0.001080902096660825
Cystatin C,Third,Control - PPROM,163.54999999999714,45.36989982399369,323,3.604812896534199,0.0010850391814204111
RELT,Second,Control - PPROM,175.6372549019618,48.8034098799125,369,3.5988726061179213,0.0010896156084955378
GREM1,Third,Control - PPROM,-132.346153846151,36.738806413444934,323,-3.602353118301568,0.001094957527700505
sTie-1,Third,Control - PPROM,153.80384615384475,42.702061204734235,323,3.601789745381027,0.0010972411218848545
PTH,Second,Control - PPROM,152.39052287581762,42.36612193004491,369,3.596990140552524,0.0010972574147480284
Aurora kinase A,Second,Control - PPROM,159.28758169934687,44.30969616832617,369,3.5948696442023937,0.001105925746959421
Coagulation Factor IX,Second,PPROM - sPTD,188.15322580644926,52.40153243207766,369,3.590605409304233,0.0011235523925161941
Ficolin-3,Second,Control - PPROM,189.68137254901944,52.851071833146264,369,3.588978727770251,0.0011303456605953458
CSK,Second,Control - PPROM,-159.5457516339845,44.47512420088692,369,-3.5873031160822,0.0011373835615877538
SSRP1,Second,Control - PPROM,159.57516339869028,44.49691549051604,369,3.586207305373824,0.0011420084028345681
ADAMTS-4,Third,Control - PPROM,167.17307692307327,46.562073455409625,323,3.5903271593600166,0.001144686749440519
Collectin Kidney 1,Second,Control - PPROM,-189.37418300653522,52.82276319174059,369,-3.5850866475714,0.0011467563595005284
SIG14,Third,Control - PPROM,-136.68076923076688,38.09722260408773,323,-3.5876832978397064,0.001155900262914184
Carbonic anhydrase 6,Third,PPROM - sPTD,-171.58064516129025,47.82737593786752,323,-3.587498619706639,0.001156687386857913
RBM39,Second,Control - PPROM,-151.01960784313516,42.153886182526044,369,-3.5825785359200637,0.0011574498291455804
CNTN2,Third,Control - PPROM,124.61923076922943,34.746870714036106,323,3.5864878824581203,0.0011610042114748131
SMAC,Second,Control - sPTD,52.16255534472066,14.568357375484647,369,3.580537873988375,0.0011662192625802727
Layilin,Third,Control - PPROM,-127.30769230769076,35.519378812170196,323,-3.5841756405962437,0.0011709366655561634
Plasminogen,Third,PPROM - sPTD,171.3225806451601,47.8260975483842,323,3.582198620153741,0.0011794923508446145
GFAP,Third,Control - PPROM,-136.82692307692025,38.203926538017164,323,-3.5814884875972686,0.0011825797952427005
DMP1,Second,Control - PPROM,152.3660130718962,42.605603668631076,369,3.576196555198152,0.0011850832190893985
Granulysin,Third,Control - PPROM,-166.76538461538178,46.5989448798022,323,-3.5787373522198442,0.0011946126816014106
Bone proteoglycan II,Second,Control - sPTD,-52.36053130929731,14.650771871563036,369,-3.573909400017923,0.0011951361601541548
"Alkaline phosphatase, bone",Second,Control - sPTD,-52.6335652540585,14.728857162230929,369,-3.573499605185001,0.0011969457980363267
VWC2L,Third,Control - sPTD,46.77679900744339,13.076799624269638,323,3.577083105305741,0.0012019032360989685
EphB6,Second,Control - PPROM,189.55718954248357,53.07413952280906,369,3.571554645007853,0.00120556977050151
COMMD7,Second,Control - PPROM,190.0065359477132,53.20186722911881,369,3.571426076634346,0.001206141892750204
FGFR-2,Third,Control - PPROM,166.63846153845725,46.60963977415817,323,3.575193079068738,0.0012102840173976058
PSME3,Third,Control - PPROM,157.66923076922745,44.108821911761375,323,3.574550938690698,0.001213143865917418
Dynactin subunit 2,Second,Control - PPROM,149.80065359476973,41.98357629981781,369,3.5680774911836126,0.0012211329185447812
FGF-12,Third,Control - sPTD,-46.64727047146302,13.058418072188244,323,-3.57219919086617,0.0012236718914689858
Fibrinogen,Second,Control - PPROM,149.83006535947405,42.00943081004836,369,3.566581657270057,0.0012278858148629956
NID2,Third,Control - PPROM,-150.63076923076756,42.1868585092415,323,-3.57056141541732,0.0012310542707994721
TrkC,Second,PPROM - sPTD,184.29838709677205,51.70185692167875,369,3.5646376758954506,0.0012367142002906871
CD5L,Second,PPROM - sPTD,194.8225806451591,54.69052851375218,369,3.5622727726277152,0.0012475344141705026
GSK-3 alpha/beta,Second,PPROM - sPTD,194.7016129032226,54.656656549199454,369,3.562267163706968,0.0012475601820361763
TSLP,Second,Control - PPROM,184.57026143790787,51.81746778006076,369,3.5619313205600154,0.0012491039843532874
BASI,Third,Control - PPROM,-146.1269230769211,40.97632351402512,323,-3.5661306468088987,0.001251236267651806
DC-SIGNR,Second,Control - sPTD,-52.54775458570544,14.755647832352503,369,-3.561196037119552,0.0012524901886494543
WFKN2,Second,Control - sPTD,-52.49314779675312,14.742215668503956,369,-3.5607366611046287,0.001254610121948606
LBP,Second,Control - PPROM,189.0147058823518,53.08351596257074,369,3.5607043439930828,0.0012547593858994325
IP-10,Third,Control - PPROM,-153.32307692307475,43.04083408819228,323,-3.5622701132814956,0.0012690735285303505
FCG3B,Second,Control - PPROM,-158.34477124182817,44.535754046364325,369,-3.5554527959037587,0.0012792372959841915
MRCKB,Second,Control - PPROM,-145.45261437908576,40.91427882598794,369,-3.5550575142167027,0.0012810977385394962
FGF-5,Second,Control - PPROM,-189.00163398693005,53.16511889152286,369,-3.554993159567,0.0012814008717251233
Met,Second,PPROM - sPTD,-194.42741935483582,54.6943816042547,369,-3.554796921585657,0.0012823256373065022
Sialoadhesin,Third,Control - PPROM,165.96153846153635,46.66047705612836,323,3.5567904344805465,0.0012948018579533173
C1s,Second,Control - PPROM,-188.2908496732034,53.02485961376867,369,-3.550991950656876,0.001300380596133893
MCP-2,Third,Control - PPROM,127.42692307692104,35.848729464994,323,3.554572922907977,0.0013053519727899837
TGF-b2,Third,Control - PPROM,-164.5999999999972,46.308221324394076,323,-3.554444444042808,0.0013059656927854296
MMP-1,Third,PPROM - sPTD,170.00806451612743,47.84599572253121,323,3.5532349562132484,0.0013117564745154457
Esterase D,Second,PPROM - sPTD,-166.4516129032251,46.91765298110028,369,-3.5477395463553214,0.0013160021921661176
MCP-3,Third,Control - PPROM,165.7884615384604,46.67179273927372,323,3.5522196986221943,0.0013166359031869075
FGF9,Third,Control - PPROM,165.70769230768883,46.66327012137032,323,3.551137583728833,0.0013218553915867889
RAP,Second,Control - PPROM,-146.11928104574952,41.203187604990354,369,-3.546310116745729,0.001322923364501434
KI3L2,Second,Control - PPROM,188.95098039215478,53.28784287177323,369,3.5458553059996882,0.0013251326625707176
kallikrein 8,Third,Control - PPROM,142.3346153846124,40.09364813348502,323,3.550053986375432,0.0013271014696248965
ATS15,Third,Control - PPROM,-164.7423076923051,46.451572172198915,323,-3.546538900375534,0.001344253949042193
NCC27,Second,Control - PPROM,-177.95098039215537,50.253541481314784,369,-3.5410634782490087,0.0013486206283783776
14-3-3,Third,Control - PPROM,-150.2461538461519,42.380776527038186,323,-3.5451486772616714,0.0013510949753897804
MP2K4,Second,Control - PPROM,-188.30065359476987,53.190140169122635,369,-3.540142082650125,0.001353181494086759
TBP,Third,Control - PPROM,137.78076923076674,38.87880404995485,323,3.5438530736113716,0.0013574997700099194
Growth hormone receptor,Second,PPROM - sPTD,-190.749999999998,53.92198587037627,369,-3.537518081373047,0.0013662494951671416
MMP-13,Second,Control - PPROM,188.54248366012877,53.314085134525605,369,3.5364478858520405,0.0013716131336929556
RAP,Third,Control - PPROM,-125.01923076922799,35.31205978772347,323,-3.540411732444222,0.001374650474351132
IL-1 R AcP,Third,Control - PPROM,-134.0923076923058,37.8977611734843,323,-3.538264624088807,0.0013854537580701212
IL-12 RB2,Third,PPROM - sPTD,-163.37096774193535,46.180716231918424,323,-3.5376447372858046,0.0013885875239705863
PKC-G,Third,Control - PPROM,138.00769230769083,39.03399948954965,323,3.5355765259114387,0.0013990912588541114
Prekallikrein,Third,Control - sPTD,45.512655086846905,12.876484383377163,323,3.5345559961693622,0.0014043015751527745
IL24,Third,Control - PPROM,-165.08076923076618,46.7109528390373,323,-3.534091239791726,0.0014066804116459437
DKK3,Third,Control - PPROM,164.46153846153504,46.538604967167146,323,3.5338734063378605,0.0014077966827399627
Aflatoxin B1 aldehyde reductase,Second,Control - PPROM,-159.97875816993243,45.33869049362954,369,-3.528526219618336,0.0014119329749878115
Artemin,Third,Control - PPROM,164.27307692307244,46.50839884396631,323,3.5321163705119494,0.001416830883234209
ERBB3,Second,Control - PPROM,-171.98856209150324,48.76313078904199,369,-3.5270205031657316,0.0014197212828215523
Apo A-I,Third,Control - PPROM,122.92692307692103,34.80894611569153,323,3.531475002671993,0.0014201421374155062
IL-2 sRg,Third,PPROM - sPTD,-144.16129032257953,40.83250515529855,323,-3.5305521856738866,0.0014249191839178887
annexin II,Second,Control - PPROM,-187.53267973856012,53.22066140220906,369,-3.523681870867845,0.0014371340874940327
TSLP,Third,Control - PPROM,164.72692307692114,46.69812395855786,323,3.5274848133751084,0.0014409061535616543
DBNL,Third,Control - PPROM,-164.80384615384486,46.72317103966274,323,-3.527240178410512,0.0014421883873794417
PDE3A,Second,PPROM - sPTD,-178.22580645161236,50.60133568235607,369,-3.5221561654104128,0.001445157888164486
Properdin,Third,Control - sPTD,-45.414392059554515,12.87755846006658,323,-3.526630626479774,0.0014453879556897687
